strategy,window_start,window_end,profitable,number_of_trades,total_deployed,gross_profit,net_profit,return_on_deployed_capital,average_net_profit_per_trade,median_net_profit_per_trade,win_rate,best_trade,worst_trade,profit_factor,max_drawdown
buy_after_first_green_after_red,2023-01-01,2023-12-31,True,64,6400.0,3.042891934490532,1.7628919344905318,0.0002754518647641456,0.02754518647641456,0.055557519933255875,0.53125,1.6558724579462702,-1.9464448336252183,1.0879259704559,-4.0996982847879675
buy_after_first_green_after_red,2023-02-01,2024-01-31,True,65,6500.0,3.454368041737399,2.154368041737398,0.0003314412371903689,0.03314412371903689,0.022158516020229797,0.5076923076923077,1.6558724579462702,-1.9464448336252183,1.1115465383149814,-4.0996982847879675
buy_after_first_green_after_red,2023-03-01,2024-02-29,True,64,6400.0,8.429633668359182,7.149633668359181,0.0011171302606811221,0.1117130260681122,0.06117021985943884,0.546875,1.6558724579462702,-1.9464448336252183,1.453828295781393,-4.0996982847879675
buy_after_first_green_after_red,2023-04-01,2024-03-31,True,62,6200.0,9.592376691899148,8.352376691899149,0.0013471575309514756,0.13471575309514758,0.06117021985943884,0.5483870967741935,1.6097846889952172,-1.9101688849122023,1.636920414122267,-4.0996982847879675
buy_after_first_green_after_red,2023-05-01,2024-04-30,True,64,6400.0,3.964115278406022,2.6841152784060207,0.0004193930122509407,0.041939301225094074,0.00865463299117632,0.5,1.6097846889952172,-1.9101688849122023,1.1434082027298225,-4.7610885528136695
buy_after_first_green_after_red,2023-06-01,2024-05-31,True,61,6100.0,4.550033877410287,3.330033877410286,0.0005459071930180797,0.05459071930180797,0.03637243387983659,0.5245901639344263,1.6097846889952172,-1.9101688849122023,1.1997315322374205,-4.7610885528136695
buy_after_first_green_after_red,2023-07-01,2024-06-30,True,60,6000.0,5.754701165985742,4.554701165985742,0.0007591168609976237,0.07591168609976237,0.04970985773274707,0.5333333333333333,1.6097846889952172,-1.9101688849122023,1.294892788597484,-4.7610885528136695
buy_after_first_green_after_red,2023-08-01,2024-07-31,True,60,6000.0,4.408954720375435,3.2089547203754343,0.000534825786729239,0.05348257867292391,0.02105799285010203,0.5166666666666667,1.6097846889952172,-1.9101688849122023,1.2054802257843065,-4.7610885528136695
buy_after_first_green_after_red,2023-09-01,2024-08-31,True,62,6200.0,4.19911111117729,2.9591111111772883,0.0004772759856737562,0.047727598567375615,0.005177909746065818,0.5,1.6097846889952172,-1.7151432799677147,1.1872731243299892,-5.356626087681668
buy_after_first_green_after_red,2023-10-01,2024-09-30,True,60,6000.0,5.573993375890208,4.373993375890206,0.000728998895981701,0.07289988959817009,0.02105799285010203,0.5166666666666667,1.6097846889952172,-1.7151432799677147,1.3211529726106708,-5.356626087681668
buy_after_first_green_after_red,2023-11-01,2024-10-31,True,62,6200.0,5.0367151288306715,3.7967151288306704,0.0006123734078759146,0.06123734078759146,0.03164167502501593,0.532258064516129,1.6097846889952172,-1.7151432799677147,1.2707132968499282,-6.424128012823461
buy_after_first_green_after_red,2023-12-01,2024-11-30,True,60,6000.0,4.8821113963553815,3.6821113963553813,0.0006136852327258969,0.06136852327258969,0.03164167502501593,0.55,1.6097846889952172,-1.7151432799677147,1.2575677534191267,-6.424128012823463
buy_after_first_green_after_red,2024-01-01,2024-12-31,True,61,6100.0,3.086300804886854,1.8663008048868535,0.00030595095162079566,0.030595095162079564,0.0061244394130777376,0.5081967213114754,1.6097846889952172,-1.7151432799677147,1.121129608906583,-6.581418460408347
buy_after_first_green_after_red,2024-02-01,2025-01-31,False,62,6200.0,0.7278863147783032,-0.5121136852216979,-8.259898148737062e-05,-0.008259898148737062,-0.002227908401977157,0.5,1.6097846889952172,-1.7151432799677147,0.9689399313558639,-6.581418460408351
buy_after_first_green_after_red,2024-03-01,2025-02-28,False,61,6100.0,-2.4488712519630362,-3.668871251963037,-0.0006014543036004979,-0.06014543036004978,-0.015922860521058162,0.47540983606557374,1.1298586239396813,-1.7151432799677147,0.7764397855819104,-6.581418460408351
buy_after_first_green_after_red,2024-04-01,2025-03-31,False,64,6400.0,-12.812000055246976,-14.092000055246977,-0.0022018750086323403,-0.22018750086323402,-0.11189618550120016,0.4375,1.1298586239396813,-2.3188006257604776,0.4522719634277871,-12.67751160483669
buy_after_first_green_after_red,2024-05-01,2025-04-30,False,63,6300.0,-15.062136311547336,-16.322136311547336,-0.0025908152875471963,-0.2590815287547196,-0.10492929636078062,0.4603174603174603,1.1298586239396813,-3.6637982735120445,0.41254156804300773,-19.543007486651625
buy_after_first_green_after_red,2024-06-01,2025-05-31,False,63,6300.0,-15.322888930320303,-16.582888930320298,-0.002632204592114333,-0.2632204592114333,-0.1188630746416197,0.4444444444444444,1.1298586239396813,-3.6637982735120445,0.4169981976494373,-19.543007486651625
buy_after_first_green_after_red,2024-07-01,2025-06-30,False,64,6400.0,-17.558523274306328,-18.838523274306326,-0.0029435192616103635,-0.29435192616103634,-0.13525161398832083,0.421875,0.9778882861993332,-3.6637982735120445,0.38053621308054786,-19.72802648919697
buy_after_first_green_after_red,2024-08-01,2025-07-31,False,66,6600.0,-17.689455446794348,-19.009455446794348,-0.002880220522241568,-0.2880220522241568,-0.13525161398832083,0.3939393939393939,0.9778882861993332,-3.6637982735120445,0.39050868044045384,-18.04381473190446
buy_after_first_green_after_red,2024-09-01,2025-08-31,False,66,6600.0,-17.01366236360694,-18.33366236360694,-0.0027778276308495363,-0.27778276308495364,-0.12275174567977995,0.3939393939393939,0.9778882861993332,-3.6637982735120445,0.3849598409392862,-18.73670483965082
buy_after_first_green_after_red,2024-10-01,2025-09-30,False,67,6700.0,-15.683469489900936,-17.023469489900936,-0.002540816341776259,-0.2540816341776259,-0.10312866049499102,0.417910447761194,0.9778882861993332,-3.6637982735120445,0.4207688086739992,-18.306903055350315
buy_after_first_green_after_red,2024-11-01,2025-10-31,False,66,6600.0,-15.555449319112524,-16.875449319112526,-0.0025568862604715948,-0.2556886260471595,-0.10402897842788582,0.3939393939393939,0.9778882861993332,-3.6637982735120445,0.41814935314066953,-18.345639388989724
buy_after_first_green_after_red,2024-12-01,2025-11-30,False,68,6800.0,-18.52309462649994,-19.88309462649994,-0.00292398450389705,-0.292398450389705,-0.11189618550120016,0.38235294117647056,0.9792862241256173,-3.6637982735120445,0.39487822055229593,-21.202313355953304
buy_after_first_green_after_red,2025-01-01,2025-12-31,False,65,6500.0,-17.331040896458653,-18.63104089645865,-0.0028663139840705617,-0.28663139840705615,-0.09063255375922007,0.4153846153846154,0.9792862241256173,-3.6637982735120445,0.4056902662675607,-21.20231335595331
buy_after_first_green_after_red,2025-02-01,2026-01-31,False,62,6200.0,-16.174290822182137,-17.41429082218214,-0.0028087565842229256,-0.28087565842229256,-0.04148848497182665,0.45161290322580644,0.9792862241256173,-3.6637982735120445,0.41800435600921454,-20.35663168139443
buy_after_first_green_after_red,2025-03-01,2026-02-28,False,63,6300.0,-16.650875047926505,-17.910875047926506,-0.0028429960393534137,-0.28429960393534137,-0.059038101186761324,0.4603174603174603,0.9792862241256173,-3.6637982735120445,0.4346399599997086,-18.531852515888026
buy_after_first_green_after_red,2025-04-01,2026-03-31,False,61,6100.0,-7.408460665649344,-8.628460665649342,-0.0014145017484671052,-0.14145017484671052,-0.023938868756891978,0.47540983606557374,2.8851329235347145,-3.6637982735120445,0.6470221872884417,-12.497579023758489
buy_after_every_green,2014-05-01,2015-04-30,False,139,13900.0,2.44058817380024,-0.3394118261997624,-2.4418116992788662e-05,-0.002441811699278866,0.00602133749673996,0.5035971223021583,2.5250031036623244,-2.068346055979644,0.9900156453230938,-9.450776290808385
buy_after_every_green,2014-06-01,2015-05-31,False,136,13600.0,0.836346380693632,-1.8836536193063709,-0.00013850394259605668,-0.013850394259605669,-0.0005881022156506259,0.5,2.5250031036623244,-2.068346055979644,0.9456292088205196,-9.450776290808385
buy_after_every_green,2014-07-01,2015-06-30,False,128,12800.0,-5.1269439800474945,-7.686943980047497,-0.0006005424984412106,-0.06005424984412107,-0.038173748007899175,0.4453125,2.5250031036623244,-2.068346055979644,0.7948848454530062,-9.450776290808385
buy_after_every_green,2014-08-01,2015-07-31,False,129,12900.0,0.05303520834796238,-2.52696479165204,-0.00019588874353891782,-0.019588874353891783,-0.03191753068764401,0.4728682170542636,2.5250031036623244,-1.8808208004078475,0.9290431106618436,-10.558350131604268
buy_after_every_green,2014-09-01,2015-08-31,False,126,12600.0,-0.4919790956397616,-3.0119790956397603,-0.00023904595997140956,-0.023904595997140954,-0.032207370215594486,0.4603174603174603,2.5250031036623244,-1.8808208004078475,0.9187170875034922,-10.558350131604268
buy_after_every_green,2014-10-01,2015-09-30,False,122,12200.0,-3.2580546538370956,-5.698054653837094,-0.00046705366015058143,-0.04670536601505815,-0.04413976719856104,0.4426229508196721,2.5250031036623244,-2.2909475332811313,0.8560337445315271,-11.291916300231826
buy_after_every_green,2014-11-01,2015-10-31,False,126,12600.0,-0.20382657671467186,-2.7238265767146745,-0.00021617671243767258,-0.021617671243767258,-0.03195109516165527,0.46825396825396826,2.5250031036623244,-2.2909475332811313,0.9260933791268992,-11.291916300231827
buy_after_every_green,2014-12-01,2015-11-30,False,124,12400.0,-0.4020192968134384,-2.882019296813439,-0.00023242091103334184,-0.023242091103334184,-0.03195109516165527,0.47580645161290325,2.5250031036623244,-2.2909475332811313,0.9236371904334328,-11.291916300231826
buy_after_every_green,2015-01-01,2015-12-31,False,125,12500.0,-2.7518208093875502,-5.251820809387552,-0.00042014566475100416,-0.042014566475100414,-0.04372760707082256,0.48,2.452633612363162,-2.2909475332811313,0.8727995841118882,-11.291916300231826
buy_after_every_green,2015-02-01,2016-01-31,False,126,12600.0,-5.254484971045262,-7.774484971045261,-0.0006170226167496239,-0.06170226167496239,-0.06169366945657172,0.46825396825396826,2.707877578176985,-2.2909475332811313,0.8290640173030968,-12.538815445919802
buy_after_every_green,2015-03-01,2016-02-29,False,125,12500.0,-6.485683724346382,-8.985683724346384,-0.0007188546979477107,-0.07188546979477108,-0.093072707343802,0.464,2.707877578176985,-2.2909475332811313,0.812654038359561,-11.784247668477736
buy_after_every_green,2015-04-01,2016-03-31,False,130,13000.0,-0.5572720727668674,-3.1572720727668693,-0.0002428670825205284,-0.02428670825205284,-0.008035415171094833,0.5,2.707877578176985,-2.2909475332811313,0.9277801348999614,-10.694752098738562
buy_after_every_green,2015-05-01,2016-04-30,False,129,12900.0,-4.894855217698369,-7.47485521769837,-0.0005794461409068504,-0.05794461409068504,-0.04476166893649046,0.4728682170542636,2.707877578176985,-2.2909475332811313,0.8382237024104772,-10.032699354230354
buy_after_every_green,2015-06-01,2016-05-31,False,129,12900.0,-5.166653477811744,-7.746653477811743,-0.0006005157734737785,-0.06005157734737786,-0.04476166893649046,0.4728682170542636,2.707877578176985,-2.2909475332811313,0.8340735563189857,-8.369481435865142
buy_after_every_green,2015-07-01,2016-06-30,False,132,13200.0,-3.2162483856195685,-5.856248385619567,-0.0004436551807287551,-0.04436551807287551,0.010012954459512908,0.5075757575757576,2.707877578176985,-4.61647879002718,0.8786716155556493,-11.75590211382637
buy_after_every_green,2015-08-01,2016-07-31,False,131,13100.0,-5.477905959101468,-8.097905959101471,-0.0006181607602367535,-0.06181607602367535,-0.02,0.48091603053435117,2.707877578176985,-4.61647879002718,0.8298563690677286,-11.755902113826366
buy_after_every_green,2015-09-01,2016-08-31,False,134,13400.0,-6.575990457476355,-9.255990457476354,-0.0006907455565280862,-0.06907455565280861,-0.03148897058823595,0.4701492537313433,2.707877578176985,-4.61647879002718,0.802132507686433,-11.71896744844949
buy_after_every_green,2015-10-01,2016-09-30,False,135,13500.0,-3.224936805101806,-5.924936805101806,-0.00043888420778531896,-0.043888420778531896,-0.02,0.4740740740740741,2.707877578176985,-4.61647879002718,0.8630452203360501,-11.718967448449495
buy_after_every_green,2015-11-01,2016-10-31,False,127,12700.0,-8.21711021081455,-10.757110210814545,-0.0008470165520326414,-0.08470165520326414,-0.054321015902072375,0.4409448818897638,2.707877578176985,-4.61647879002718,0.7456092847026714,-12.431085502796625
buy_after_every_green,2015-12-01,2016-11-30,False,126,12600.0,-8.668852818710135,-11.188852818710135,-0.0008880041919611219,-0.08880041919611219,-0.06728829909684818,0.42063492063492064,2.707877578176985,-4.61647879002718,0.7338644213662786,-10.959798079683944
buy_after_every_green,2016-01-01,2016-12-31,False,130,13000.0,-4.6859111120712384,-7.28591111207124,-0.0005604547009285569,-0.05604547009285569,-0.043184877020981935,0.45384615384615384,2.707877578176985,-4.61647879002718,0.8077849444538652,-9.261699646177998
buy_after_every_green,2016-02-01,2017-01-31,False,131,13100.0,-2.0260137309980326,-4.646013730998035,-0.00035465753671740726,-0.03546575367174073,-0.0429779411764719,0.44274809160305345,1.8781880931837835,-4.61647879002718,0.8504952198266374,-8.853855337646696
buy_after_every_green,2016-03-01,2017-02-28,False,137,13700.0,1.2386011256466771,-1.5013988743533253,-0.00010959115871192155,-0.010959115871192155,-0.00910081743870304,0.48175182481751827,1.8781880931837835,-4.61647879002718,0.9468673690021729,-8.853855337646694
buy_after_every_green,2016-04-01,2017-03-31,False,137,13700.0,-0.2279554244628681,-2.9679554244628683,-0.00021663908207758163,-0.021663908207758164,-0.009506820566642631,0.4744525547445255,1.8781880931837835,-4.61647879002718,0.8954525184265009,-8.304333002976428
buy_after_every_green,2016-05-01,2017-04-30,False,133,13300.0,0.8102208515459739,-1.8497791484540267,-0.00013908113898150577,-0.013908113898150576,-0.031039964672110436,0.46616541353383456,1.8781880931837835,-4.61647879002718,0.9287417724323256,-6.636798261042738
buy_after_every_green,2016-06-01,2017-05-31,True,135,13500.0,3.7969064795002283,1.09690647950023,8.125233181483185e-05,0.008125233181483185,-0.02,0.4740740740740741,1.8781880931837835,-4.61647879002718,1.046946125832925,-5.468832506271632
buy_after_every_green,2016-07-01,2017-06-30,True,134,13400.0,4.304992350671966,1.6249923506719641,0.0001212680858710421,0.01212680858710421,-0.04183387278467675,0.4552238805970149,1.1331938948558418,-1.2953623188405783,1.0796132163806027,-4.70324300812462
buy_after_every_green,2016-08-01,2017-07-31,True,134,13400.0,4.563752739748683,1.883752739748681,0.000140578562667812,0.014057856266781202,-0.02046130163997571,0.47761194029850745,1.1331938948558418,-1.2953623188405783,1.0971150644818937,-3.915824815653721
buy_after_every_green,2016-09-01,2017-08-31,True,135,13500.0,4.435481607510949,1.735481607510947,0.00012855419314895903,0.012855419314895903,-0.009506820566642631,0.4888888888888889,1.1331938948558418,-1.5300841187797753,1.0822855443806203,-4.531173609364098
buy_after_every_green,2016-10-01,2017-09-30,True,138,13800.0,6.59631409013598,3.8363140901359776,0.00027799377464753463,0.02779937746475346,0.011012713283540271,0.5072463768115942,1.1331938948558418,-1.5300841187797753,1.2039144147041148,-4.531173609364094
buy_after_every_green,2016-11-01,2017-10-31,True,148,14800.0,9.324249196263201,6.364249196263199,0.00043001683758535125,0.04300168375853512,0.030534904775012542,0.5337837837837838,1.1331938948558418,-1.5300841187797753,1.3384933029372872,-4.531173609364093
buy_after_every_green,2016-12-01,2017-11-30,True,151,15100.0,10.011693932324617,6.991693932324614,0.00046302608823341814,0.04630260882334181,0.03869692819409078,0.543046357615894,1.1331938948558418,-1.5300841187797753,1.3798109990028167,-4.531173609364093
buy_after_every_green,2017-01-01,2017-12-31,True,150,15000.0,7.635911343951407,4.635911343951404,0.00030906075626342694,0.030906075626342695,0.014634582668024993,0.5266666666666666,0.8926717263906236,-1.5300841187797753,1.2515924684048343,-4.531173609364098
buy_after_every_green,2017-02-01,2018-01-31,True,156,15600.0,12.792167869065231,9.672167869065227,0.0006200107608375146,0.06200107608375145,0.04147839412387057,0.5769230769230769,1.1146644383850801,-1.5300841187797753,1.535179222953968,-4.531173609364098
buy_after_every_green,2017-03-01,2018-02-28,True,152,15200.0,12.57679404489297,9.536794044892966,0.0006274206608482215,0.06274206608482215,0.03930353149594669,0.5592105263157895,1.4083064366536813,-1.5300841187797753,1.467795421780059,-4.531173609364099
buy_after_every_green,2017-04-01,2018-03-31,True,147,14700.0,15.38715426819355,12.447154268193545,0.000846745188312486,0.0846745188312486,0.0399101347978026,0.564625850340136,1.7157938973140863,-1.6650460612897122,1.5998494513751353,-4.531173609364099
buy_after_every_green,2017-05-01,2018-04-30,True,151,15100.0,15.989743963049152,12.96974396304915,0.0008589234412615331,0.0858923441261533,0.05773782917110949,0.5827814569536424,1.7157938973140863,-2.2970398481973486,1.5174429498602808,-4.531173609364099
buy_after_every_green,2017-06-01,2018-05-31,True,152,15200.0,15.480128736035216,12.440128736035213,0.0008184295221075798,0.08184295221075798,0.058824962932377836,0.5789473684210527,1.7157938973140863,-2.2970398481973486,1.4602019192328874,-4.531173609364099
buy_after_every_green,2017-07-01,2018-06-30,True,153,15300.0,14.901815293181684,11.841815293181682,0.0007739748557635086,0.07739748557635086,0.05991209669364618,0.5816993464052288,1.7157938973140863,-2.2970398481973486,1.4175673617543425,-4.507122365087675
